US State,Crop Name,Input N,Output N,Input P,Output P,Input K,Output K
Alabama,Clementines,16,16,32,24,18,17
Alabama,Ryegrass,48,5,28,11,19,43
Alabama,Walnuts,40,2,44,5,26,44
Alabama,Fig Tree,4,16,21,25,21,45
Alabama,Pineapples,30,32,35,44,5,6
Alabama,Noni Fruit,12,18,24,36,20,38
Alabama,Bell Peppers,17,29,15,44,3,3
Alabama,Lettuce,0,37,0,3,23,47
Alabama,Oranges,5,17,27,35,11,3
Alabama,Chili Peppers,40,49,30,41,8,40
Alabama,Ginger,43,7,42,7,21,36
Alabama,Red Banana,20,40,13,37,48,26
Alabama,Wheat,13,33,47,16,0,45
Alabama,Pigeon Peas,25,32,11,15,6,31
Alabama,Salak,23,11,29,20,26,49
Alabama,Garlic,12,50,42,12,13,39
Alabama,Peaches,28,21,16,32,2,20
Alabama,Rhodiola,26,22,48,9,32,8
Alabama,Teak,35,7,44,19,2,7
Alabama,Mung Beans,40,30,9,34,35,28
Alabama,Turnips,25,42,13,6,32,31
Alabama,Brussels Sprouts,36,5,5,2,16,18
Alabama,Guayule,8,9,24,44,41,10
Alabama,Mustard Greens,50,25,17,26,31,25
Alabama,Ginger,22,7,45,21,15,26
Alabama,Lettuce,32,35,6,43,39,0
Alabama,Starfruit,48,2,4,14,13,26
Alabama,Yellow Squash,15,3,36,16,24,16
Alabama,Leeks,37,35,24,3,22,50
Alabama,Red Banana,13,46,42,23,18,42
Alabama,Garlic,9,29,0,50,39,3
Alabama,Thyme,24,11,44,0,15,15
Alabama,Maize,28,11,39,1,40,10
Alabama,Sorghum Grass,14,13,23,20,1,35
Alabama,Guavas,0,3,47,42,42,47
Alabama,Pine Nut Tree,4,16,19,9,26,47
Alabama,Asafoetida,49,11,16,22,31,26
Alabama,Loquat,25,11,8,20,9,32
Alabama,Bermuda Grass,23,0,42,3,1,8
Alabama,Celery,30,30,33,0,25,4
Alabama,Caimito,50,10,26,22,43,27
Alabama,Madder,21,0,4,15,43,18
Alabama,Habanero,32,20,12,47,37,20
Alabama,Figs,17,41,21,3,38,3
Alabama,Sorghum,23,50,37,41,25,34
Alabama,Anise,6,16,40,20,50,10
Alabama,Cinnamon,20,31,29,4,15,10
Alabama,Okra,44,28,5,13,39,36
Alabama,Sorghum Grass,24,25,39,47,43,35
Alabama,Coffee,0,23,38,2,46,3
Alabama,Clover,3,43,26,41,14,4
Alabama,Tatsoi,39,45,39,10,25,19
Alabama,Anise,28,13,9,11,9,44
Alabama,Soybeans,12,21,35,15,8,42
Alabama,Juniper Berries,8,11,48,29,3,23
Alabama,Eggplants,8,21,37,27,34,37
Alabama,Nectarines,3,26,39,10,17,35
Alabama,Echinacea,42,27,14,31,32,39
Alabama,Grapes,26,18,48,37,46,33
Alabama,Rubber Tree,33,41,24,46,47,31
Alabama,Grapes,22,3,13,22,46,39
Alabama,Okra,26,29,11,20,17,25
Alabama,Monkey Orange,43,19,23,41,9,17
Alabama,Calendula,5,40,7,14,38,10
Alabama,Bermuda Grass,27,22,47,16,48,42
Alabama,Cocoa,28,47,6,11,42,27
Alabama,Melons,11,16,33,16,23,43
Alabama,Guavas,15,46,34,5,0,26
Alabama,Passionfruit,8,21,38,21,22,33
Alabama,Currants,16,24,22,50,3,19
Alabama,Arnica,48,10,22,8,30,11
Alabama,Cardamom,8,33,29,47,25,0
Alabama,Oil Palm,10,13,42,33,17,2
Alabama,Sorghum Grass,23,17,35,34,32,16
Alabama,Durian,30,39,35,13,33,37
Alabama,Apricots,28,48,43,28,21,20
Alabama,Camu Camu,5,10,30,4,22,39
Alabama,Rosemary,19,23,16,22,3,31
Alabama,Sudan Grass,0,23,20,22,27,45
Alabama,Mint,21,8,48,42,26,46
Alabama,Melons,8,40,45,44,20,20
Alabama,Pine Nut Tree,47,14,10,40,46,0
Alabama,Avocado,9,8,50,5,0,20
Alabama,Cork Oak,33,49,15,49,33,22
Alabama,Blueberries,3,11,0,37,38,22
Alabama,Chinese Broccoli,31,50,25,29,48,43
Alabama,Almonds,22,49,15,44,27,0
Alabama,Bananas,40,0,21,17,41,15
Alabama,Acerola,34,17,42,46,23,27
Alabama,Feverfew,18,14,41,5,50,46
Alabama,Madder,25,27,39,48,8,41
Alabama,Soursop,19,1,41,47,18,21
Alabama,Collard Greens,45,24,38,25,28,35
Alabama,Papayas,3,16,21,28,31,3
Alabama,Anaheim Pepper,24,19,31,4,8,26
Alabama,Chia,31,39,33,35,13,10
Alabama,Chestnuts,19,25,0,6,26,31
Alabama,Jabuticaba,47,42,26,46,29,20
Alabama,Mint Balm,14,37,22,41,32,9
Alabama,Kudzu,28,14,10,29,18,9
Alabama,Lotus Roots,36,14,22,33,9,35
Alabama,Sesame,13,23,40,39,20,39
Alabama,Nectarines,43,11,24,29,25,45
Alabama,Pepino Melon,37,0,39,15,49,14
Alabama,Mustard Seeds,33,31,19,7,33,13
Alabama,Papayas,50,19,16,0,26,50
Alabama,Mangos,44,2,2,11,50,42
Alabama,Ghost Pepper,30,21,34,15,7,3
Alabama,Mulberry Tree,15,22,40,2,16,21
Alabama,Macadamia Nuts,2,49,13,36,15,5
Alabama,Sesame,21,47,7,26,15,1
Alabama,Bay Leaves,40,8,3,33,18,0
Alabama,Blueberries,35,48,36,5,27,14
Alabama,Arugula,18,32,4,0,30,34
Alabama,Wheat,6,16,4,49,30,39
Alabama,Asafoetida,1,16,3,30,48,44
Alabama,Watermelons,15,34,13,44,8,2
Alabama,Longan,26,45,34,25,21,24
Alabama,Sapodilla,13,32,22,26,3,17
Alabama,Watermelons,25,46,5,11,22,28
Alabama,Rice,36,12,46,48,22,45
Alabama,Mung Beans,22,34,2,9,18,21
Alabama,Rambutans,24,20,50,19,29,36
Alabama,Parsley,25,42,11,37,22,6
Alabama,Pomegranates,17,3,35,7,8,1
Alabama,Acerola,46,44,48,46,17,40
Alabama,Durian,0,41,0,9,15,9
Alabama,Maca,16,6,0,41,41,36
Alabama,Chamomile,45,14,47,14,30,37
Alabama,Velvet Beans,2,25,33,40,11,44
Alabama,Fig Tree,18,3,50,7,42,23
Alabama,Rambai,41,37,32,27,16,28
Alabama,Bananas,34,2,3,39,0,28
Alabama,Winged Beans,20,9,2,19,44,45
Alabama,Sudan Grass,40,8,29,7,30,37
Alabama,Kudzu,30,46,46,12,26,39
Alabama,Bell Pepper (Red),32,23,28,15,10,28
Alabama,Peas,1,38,16,32,26,1
Alabama,Safflower,45,7,34,2,49,9
Alabama,Yellow Squash,36,34,8,32,47,44
Alabama,Carrots,28,47,43,6,21,28
Alabama,Peanuts,15,25,49,24,5,0
Alabama,Mustard Greens,38,11,36,4,22,12
Alabama,Cashew Apple,18,29,12,25,29,12
Alabama,Dill,46,5,17,40,27,38
Alabama,Bell Peppers,29,8,22,5,28,36
Alabama,Fennel Seeds,40,48,25,32,8,12
Alabama,Mint Balm,48,14,34,37,6,38
Alabama,Peaches,48,36,26,30,35,48
Alabama,Baobab Fruit,13,25,24,3,16,15
Alabama,Pepino Melon,0,20,36,31,20,12
Alabama,Kava,48,46,34,6,33,20
Alabama,Ginseng,25,43,39,12,21,9
Alabama,Olive Tree,35,8,43,6,20,5
Alabama,Black Beans,7,18,45,50,46,4
Alabama,Baobab Fruit,38,26,27,48,45,35
Alabama,Cranberries,27,11,9,9,25,29
Alabama,Lychees,10,35,22,37,36,19
Alabama,Sorrel,37,31,50,24,26,2
Alabama,Lentils,17,43,20,17,27,45
Alabama,Mizuna,34,29,14,42,10,50
Alabama,Watercress,0,10,8,29,5,37
Alabama,Alfalfa,34,42,41,49,26,0
Alabama,Karanda,30,42,37,32,1,21
Alabama,Tobacco,37,11,45,14,33,3
Alabama,Agave,7,22,30,47,31,15
Alabama,Moringa,48,49,43,39,10,34
Alabama,Water Chestnuts,26,44,39,8,41,0
Alabama,Radishes,14,0,32,32,44,14
Alabama,Bananas,13,21,6,35,21,5
Alabama,Pine Nut Tree,47,48,49,8,21,50
Alabama,Barley,5,19,13,27,36,35
Alabama,Garlic,37,8,43,1,9,7
Alabama,Catnip,32,21,16,23,5,44
Alabama,Mung Beans,49,8,44,16,19,38
Alabama,Arrowroot,37,26,20,18,16,24
Alabama,Papayas,32,9,11,17,38,5
Alabama,Macadamia Nuts,1,48,41,22,21,45
Alabama,Lemons,30,3,49,48,44,15
Alabama,Dandelion Greens,15,46,25,28,42,46
Alabama,Coconut Palm,27,24,3,28,26,2
Alabama,Mulberry Tree,41,50,12,6,6,41
Alabama,Dragonfruit,47,5,6,45,0,31
Alabama,Jicama,47,19,2,6,46,20
Alabama,Dragonfruit,42,20,48,32,10,32
Alabama,Acorn Squash,48,49,23,10,44,13
Alabama,Goosefoot,47,19,11,25,3,13
Alabama,Cilantro,40,16,4,21,40,38
Alabama,Salak,37,27,32,38,34,15
Alabama,Soybeans,25,23,33,9,35,10
Alabama,Pears,50,10,13,3,19,16
Alabama,Nutmeg,28,9,30,48,12,10
Alabama,Marigold,7,19,38,18,8,48
Alabama,Fonio,29,31,11,21,29,15
Alabama,Zucchini,18,28,29,46,16,9
Alabama,Lavender,1,3,50,46,3,48
Alabama,Sweet Potatoes,24,19,31,11,22,14
Alabama,Camu Camu,15,31,50,10,23,5
Alabama,Langsat,10,10,15,1,4,33
Alabama,Nutmeg,24,37,49,47,2,12
Alabama,Habanero,15,46,17,15,7,45
Alabama,Mangos,36,28,4,28,42,21
Alabama,Pitaya,12,25,4,11,11,2
Alabama,Baobab Fruit,23,36,19,23,34,15
Alabama,Mint,14,37,15,2,30,46
Alabama,Anaheim Pepper,7,34,40,23,38,41
Alabama,Asafoetida,41,44,19,42,24,45
Alabama,Cassava,0,33,18,10,39,49
Alabama,Peanuts,44,3,35,8,45,35
Alabama,Breadfruit Tree,16,15,8,21,43,35
Alabama,Cassava,23,14,8,3,14,27
Alabama,Teff,26,38,35,17,20,38
Alabama,Taro,17,9,7,41,43,27
Alabama,Buckwheat,11,13,26,11,30,20
Alabama,Carrots,33,0,43,15,30,20
Alabama,Eggplants,44,41,27,15,6,28
Alabama,Ghost Pepper,45,10,15,7,6,26
Alabama,Snap Beans,17,1,3,29,13,30
Alabama,Cashews,20,46,31,26,2,36
Alabama,Millet,20,38,34,27,37,48
Alabama,Turnips,42,5,29,38,19,49
Alabama,Cloves,19,33,8,42,1,45
Alabama,Moringa,5,13,11,26,47,41
Alabama,St. John's Wort,10,30,35,19,0,13
Alabama,Basil,44,9,38,1,27,42
Alabama,Winged Beans,46,9,35,0,23,16
Alabama,Cherimoya,0,20,41,23,47,39
Alabama,Lima Beans,48,28,14,48,5,46
Alabama,Jabuticaba,33,26,5,41,21,21
Alabama,Millet,11,38,46,38,33,8
Alabama,Cumin,29,6,30,13,47,29
Alabama,Bell Pepper (Red),42,39,14,28,22,15
Alabama,Safflower,19,1,20,44,6,34
Alabama,Bell Pepper (Yellow),33,25,37,37,2,25
Alabama,Peaches,45,35,1,5,28,47
Alabama,Passionfruit,41,12,3,18,32,40
Alabama,Radicchio,12,40,3,39,11,21
Alabama,Aloe Vera,30,43,47,23,4,5
Alabama,Cherries,13,28,27,24,3,3
Alabama,Baobab Fruit,32,7,10,10,32,42
Alabama,Mint Balm,19,23,14,5,37,4
Alabama,Gooseberries,11,12,32,40,27,44
Alabama,Currants,15,13,45,17,50,5
Alabama,Cabbage,39,8,5,26,24,18
Alabama,Chives,23,25,30,15,17,2
Alabama,Rye,22,24,21,16,1,19
Alabama,Arugula,42,6,0,19,9,13
Alabama,Bay Leaves,2,32,25,22,42,37
Alabama,Fennel Seeds,44,49,37,22,34,14
Alabama,Chia,2,43,9,15,17,13
Alabama,Orchard Grass,12,0,24,20,1,9
Alabama,Indigo,42,9,43,24,37,25
Alabama,Sunflowers,10,28,22,9,8,10
Alabama,Dates,33,29,41,1,35,10
Alabama,Fenugreek,42,30,9,37,23,7
Alabama,Kidney Beans,7,49,33,37,17,24
Alabama,Safflower,2,24,40,1,31,21
Alabama,Banana Pepper,44,42,41,35,37,46
Alabama,Spinach,25,11,33,32,22,31
Alabama,Starfruit,43,10,50,13,30,25
Alabama,Mint Balm,35,42,25,28,21,17
Alabama,Dragonfruit,22,14,22,3,17,29
Alabama,Echinacea,45,40,45,26,47,35
Alabama,Amaranth,39,23,13,18,15,38
Alabama,Zucchini,20,47,35,22,3,48
Alabama,Teak,9,21,23,43,22,15
Alabama,Millet Grass,35,20,35,15,28,41
Alabama,Red Banana,5,32,45,37,31,38
Alabama,Strawberries,44,2,36,48,20,37
Alabama,Coconut Palm,10,44,33,28,32,6
Alabama,Poblano Pepper,16,8,36,19,21,45
Alabama,Winged Beans,50,30,41,10,26,2
Alabama,Zucchini,50,23,7,48,40,22
Alabama,Dates,4,36,27,35,6,46
Alabama,Rutabagas,1,3,25,41,40,17
Alabama,Sesame,42,24,15,7,23,8
Alabama,Monkey Orange,29,30,14,2,2,48
Alabama,Yams,8,10,38,44,34,23
Alabama,Buckwheat,33,21,15,5,17,11
Alabama,Persimmons,44,38,10,5,26,22
Alabama,Spinach,50,38,30,15,44,11
Alabama,Mung Beans,17,23,22,36,4,0
Alabama,Rye,44,12,22,43,4,22
Alabama,Black Beans,39,7,10,10,10,29
Alabama,Ryegrass,24,18,2,19,49,12
Alabama,Mustard Seeds,13,41,43,40,4,35
Alabama,Ghost Pepper,2,27,37,19,21,1
Alabama,Jackfruit,18,44,33,38,15,49
Alabama,Baobab Fruit,13,25,37,31,10,7
Alabama,Ginseng,34,36,5,9,7,16
Alabama,Barley,42,6,38,9,35,39
Alabama,Cashews,6,11,19,30,23,18
Alabama,Rhubarb,5,12,6,48,6,50
Alabama,Karanda,24,27,37,40,25,23
Alabama,Agave,30,23,22,39,12,48
Alabama,Macadamia Nuts,13,8,12,4,3,46
Alabama,Tomatillo,46,7,5,20,28,15
Alabama,Apricots,34,23,27,7,27,1
Alabama,Lotus Roots,29,10,43,30,44,16
Alabama,Quinoa,5,30,15,32,2,8
Alabama,Pine Nut Tree,42,44,22,27,19,37
Alabama,Serrano,21,26,24,46,18,49
Alabama,Hibiscus,46,39,23,48,20,20
Alabama,Walnuts,35,25,15,6,49,32
Alabama,Amaranth,20,16,20,7,35,42
Alabama,Canola,44,50,35,26,29,20
Alabama,Teff,50,7,24,11,13,32
Alabama,Watercress,6,37,21,17,26,14
Alabama,Acai Berries,48,13,31,3,32,32
Alabama,Acorn Squash,1,4,5,37,50,48
Alabama,St. John's Wort,4,9,15,36,19,32
Alabama,Maize,22,6,1,32,42,40
Alabama,Onions,29,50,1,12,38,45
Alabama,Tabasco,33,27,42,8,50,2
Alabama,Rye,12,47,5,41,43,31
Alabama,Rhodiola,10,29,24,13,35,49
Alabama,Broccoli,12,36,28,13,25,41
Alabama,Artichokes,32,36,9,1,7,3
Alabama,Cowpeas,40,50,2,14,24,10
Alabama,Brazil Nuts,7,43,12,45,3,11
Alabama,Bamboo,43,33,28,47,42,7
Alabama,Mustard Greens,42,27,45,7,29,50
Alabama,Thyme,3,29,21,22,20,23
Alabama,Rice,13,1,11,29,48,2
Alabama,Caimito,47,36,37,32,19,27
Alabama,Parsley,0,41,36,42,21,36
Alabama,Ryegrass,43,44,34,36,24,37
Alabama,Passionfruit,12,9,40,25,43,16
Alabama,Alfalfa,14,49,17,28,37,30
Alabama,Watermelons,14,47,1,44,8,43
Alabama,Honeydew,11,29,25,3,7,41
Alabama,Noni Fruit,20,9,14,0,27,1
Alabama,Turnips,3,9,46,27,2,6
Alabama,Mesquite,6,15,18,42,30,21
Alabama,Oats,23,5,5,40,41,31
Alabama,Rosemary,50,2,2,2,48,47
Alabama,Rice,25,31,20,20,33,16
Alabama,Henna,1,46,42,19,11,23
Alabama,Marigold,10,42,7,30,36,22
Alabama,Teak,1,32,41,3,48,17
Alabama,Pawpaw,5,17,30,43,23,39
Alabama,Hazelnuts,10,7,32,40,45,15
Alabama,Saffron,10,37,27,4,6,7
Alabama,Lemons,22,11,11,6,38,49
Alabama,Acai Berries,19,31,22,41,43,28
Alabama,Longan,50,7,45,25,24,17
Alabama,Quinoa,42,18,44,18,6,28
Alabama,Lemons,4,7,21,11,23,19
Alabama,Rice,25,35,13,7,8,41
Alabama,Cloves,9,18,32,32,45,11
Alabama,Collard Greens,9,40,5,11,49,15
Alabama,Olive,7,29,9,4,16,20
Alabama,Bok Choy,0,37,19,7,40,20
Alabama,Lychees,35,44,44,21,8,30
Alabama,Acerola,45,20,29,8,35,19
Alabama,Camu Camu,30,23,26,28,7,24
Alabama,Apples,2,1,22,13,45,36
Alabama,Arugula,17,12,1,21,18,19
Alabama,Lentils,37,25,35,3,1,45
Alabama,Sweet Potatoes,39,10,4,48,41,3
Alabama,Raspberries,23,28,17,24,32,11
Alabama,Tea,48,31,24,11,27,7
Alabama,Asparagus,21,4,20,49,34,30
Alabama,Brazil Nuts,10,48,27,7,14,43
Alabama,Kale,40,4,7,49,31,39
Alabama,Red Banana,35,12,12,18,21,5
Alabama,Oranges,46,0,1,43,38,18
Alabama,Pomegranates,16,17,10,26,28,10
Alabama,Coriander,41,36,18,45,44,31
Alabama,Ginger,37,19,17,40,1,38
Alabama,Mint,42,15,10,15,47,45
Alabama,Asafoetida,46,34,3,14,33,50
Alabama,Bermuda Grass,3,29,13,37,40,50
Alabama,Kenaf,47,14,41,16,13,7
Alabama,Camelina,25,47,35,27,33,19
Alabama,Yarrow,30,20,10,45,28,16
Alabama,Cumin,0,38,33,25,10,38
Alabama,Oranges,0,49,33,33,27,5
Alabama,Saffron,35,6,45,40,41,0
Alabama,Chestnuts,6,23,36,26,15,30
Alabama,Mustard Seeds,30,2,37,4,21,21
Alabama,Arugula,1,27,25,12,26,42
Alabama,Wheat,14,30,12,8,40,31
Alabama,Bahiagrass,39,32,33,30,4,41
Alabama,Figs,8,31,18,41,29,34
Alabama,Date Palm,25,23,17,45,13,37
Alabama,Plums,8,33,47,26,4,24
Alabama,Maize,16,12,4,40,34,48
Alabama,Guayule,15,26,49,34,8,46
Alabama,Rambutans,21,37,38,43,15,23
Alabama,Date Palm,1,45,3,8,18,6
Alabama,Plums,17,12,9,11,17,16
Alabama,Peanuts,38,4,19,45,9,37
Alabama,Macadamia Nuts,31,38,23,19,12,20
Alabama,Cassava,24,13,14,12,21,18
Alabama,Peas,25,36,4,42,10,15
Alabama,St. John's Wort,3,26,33,31,40,39
Alabama,Eucalyptus,10,49,48,3,1,23
Alabama,Almonds,46,49,38,11,20,5
Alabama,Woad,13,1,3,37,17,44
Alabama,Broccoli,7,15,13,11,16,36
Alabama,Mahogany,11,21,30,34,28,34
Alabama,Plums,37,50,2,27,25,10
Alabama,Saffron,23,14,14,47,18,48
Alabama,Cassava,47,37,36,30,12,35
Alabama,Quinoa,31,4,41,20,41,46
Alabama,Pigeon Peas,16,29,7,34,5,48
Alabama,Catnip,46,8,15,44,15,42
Alabama,Ginger,27,6,5,46,50,35
Alabama,Tobacco,45,15,24,46,47,26
Alabama,Jackfruit,7,39,31,27,4,13
Alabama,Watercress,46,13,20,35,16,8
Alabama,Melons,14,5,1,3,28,25
Alabama,Acerola,11,5,3,17,42,42
Alabama,Pitaya,38,42,31,20,24,47
Alabama,Watermelons,47,42,47,40,46,21
Alabama,Butternut Squash,34,7,3,8,46,23
Alabama,Mangosteens,16,19,34,33,22,21
Alabama,Honeydew,15,28,3,24,45,31
Alabama,Coffee,26,40,32,13,41,47
Alabama,Sage,38,26,24,28,23,13
Alabama,Tatsoi,45,39,13,26,31,20
Alabama,Pomegranates,44,12,43,3,1,7
Alabama,Hibiscus,30,50,8,41,19,37
Alabama,Thyme,39,35,3,37,40,35
Alabama,Eucalyptus,33,30,34,24,33,16
Alabama,Jatropha,28,10,1,8,4,9
Alabama,Sunflowers,38,20,24,30,47,0
Alabama,Soursop,21,45,8,8,7,43
Alabama,Artichokes,30,8,43,1,9,10
Alabama,Plantains,49,14,10,32,43,38
Alabama,Eggplants,9,19,20,6,32,12
Alabama,Chickpeas,23,18,37,37,7,9
Alabama,Olive Tree,12,6,50,33,16,10
Alabama,Pecans,45,44,35,45,33,46
Alabama,Snap Beans,7,13,21,37,43,0
Alabama,Hops,26,31,13,50,36,18
Alabama,Bell Pepper (Yellow),33,0,8,47,27,28
Alabama,Blue Java Banana,29,34,9,40,27,45
Alabama,Grapefruits,17,28,22,32,48,14
Alabama,Caraway,28,23,32,5,14,18
Alabama,Oregano,33,37,6,36,31,50
Alabama,St. John's Wort,26,47,44,47,42,4
Alabama,Grapes,21,17,47,19,17,20
Alabama,Bananas,36,17,1,40,45,27
Alabama,Dragonfruit,18,31,32,31,33,39
Alabama,Aloe,12,29,39,29,34,45
Alabama,Guar,3,41,10,15,16,49
Alabama,Peanuts,12,33,11,15,42,0
Alabama,Oats,48,9,36,21,43,26
Alabama,Velvet Beans,39,10,18,39,12,15
Alabama,Coriander,36,12,14,20,23,22
Alabama,Rye,26,2,34,31,9,39
Alabama,Cherries,1,1,19,26,4,31
Alabama,Pumpkins,44,40,39,21,49,19
Alabama,Juniper Berries,15,25,38,47,24,43
Alabama,Pigeon Peas,17,15,18,29,23,31
Alabama,Plantains,45,40,41,20,13,46
Alabama,Pepino Melon,14,10,6,3,16,10
Alabama,Artichokes,35,3,11,36,2,2
Alabama,Caraway,6,10,8,31,32,4
Alabama,Limes,13,41,38,37,38,45
Alabama,Echinacea,4,15,46,15,27,19
Alabama,Salak,8,3,6,17,23,20
Alabama,Cinnamon,16,18,47,38,40,7
Alabama,Starfruit,3,17,33,27,28,7
Alabama,Sugarcane,44,13,33,45,33,29
Alabama,Camelina,17,20,50,9,16,15
Alabama,Serrano,2,41,39,33,41,17
Alabama,Fennel Seeds,7,41,50,7,39,25
Alabama,Dates,48,30,32,33,5,8
Alabama,Marigold,28,10,9,20,10,35
Alabama,Winged Beans,11,31,34,14,25,8
Alabama,Sunflowers,47,42,41,8,14,37
Alabama,Tomatoes,31,24,24,4,28,7
Alabama,Teak,48,34,50,1,50,37
Alabama,Apricots,41,50,50,39,14,12
Alabama,Bermuda Grass,45,4,47,43,23,43
Alabama,Maca,28,46,50,8,38,21
Alabama,Tabasco,28,8,46,38,24,18
Alabama,Neem,25,48,12,45,26,9
Alabama,Tatsoi,26,19,39,7,44,42
Alabama,Brazil Nuts,38,22,43,34,11,13
Alabama,Kale,16,35,36,50,26,24
Alabama,Eucalyptus,14,13,39,2,18,38
Alabama,Radicchio,32,45,22,35,47,23
Alabama,Sugar Beets,15,29,43,10,8,25
Alabama,Ghost Pepper,11,25,10,49,36,17
Alabama,Quinoa,19,34,16,47,13,17
Alabama,Aloe,47,34,12,44,15,9
Alabama,Swiss Chard,14,48,21,7,30,30
Alabama,Coconut Palm,33,39,35,26,26,7
Alabama,Bitter Melon,45,16,6,34,25,23
Alabama,Hibiscus,8,37,43,9,26,14
Alabama,Soybeans,49,32,1,2,37,49
Alabama,Echinacea,43,24,7,25,35,19
Alabama,Bok Choy,38,46,12,20,10,40
Alabama,Lupins,0,31,32,45,24,3
Alabama,Tobacco,40,28,45,17,39,16
Alabama,Taro,14,33,15,34,50,21
Alabama,Loquat,9,31,23,29,31,5
Alabama,Breadfruit Tree,43,20,41,34,33,34
Alabama,Dandelion Greens,44,1,49,42,28,15
Alabama,Caimito,16,17,2,19,5,43
Alabama,Pomegranates,26,38,2,20,48,1
Alabama,Tatsoi,37,38,28,32,9,36
Alabama,Swiss Chard,11,5,40,6,50,16
Alabama,Spelt,48,23,29,12,42,31
Alabama,Pinto Beans,27,36,35,44,1,24
Alabama,Quinoa,33,10,29,37,8,2
Alabama,Maca,8,38,8,46,2,38
Alabama,Turmeric,44,50,24,21,37,28
Alabama,Maple Syrup Tree,30,20,50,15,33,11
Alabama,Teak,42,42,48,0,33,34
Alabama,Juniper Berries,25,26,0,29,32,8
Alabama,Bahiagrass,25,10,34,11,5,43
Alabama,Turmeric,15,33,32,40,0,14
Alabama,Sunflowers,7,40,48,26,38,30
Alabama,Pinto Beans,35,24,45,28,26,24
Alabama,Chives,35,24,27,13,13,16
Alabama,Jatropha,50,19,41,7,37,1
Alabama,Quinoa,47,2,44,10,26,7
Alabama,Date Palm,46,33,35,22,28,28
Alabama,Avocado,14,36,8,19,44,27
Alabama,Baobab Fruit,45,0,32,46,37,47
Alabama,Agave,35,46,48,14,30,14
Alabama,Onions,48,29,33,47,33,6
Alabama,Acerola,50,25,32,29,2,23
Alabama,Breadfruit Tree,14,2,33,48,39,39
Alabama,Lotus Roots,20,28,21,45,45,4
Alabama,Bell Pepper (Red),16,35,30,11,49,10
Alabama,Basil,17,31,22,18,39,31
Alabama,Mint Balm,22,50,8,44,47,7
Alabama,Lemons,27,0,2,31,26,19
Alabama,Ryegrass,49,10,46,36,33,2
Alabama,Lupins,37,20,11,14,25,27
Alabama,Apples,48,40,12,42,11,19
Alabama,Jabuticaba,26,8,13,18,14,9
Alabama,Sapodilla,21,45,10,6,12,8
Alabama,Bell Pepper (Red),2,17,33,8,31,23
Alabama,Hibiscus,48,30,49,45,0,2
Alabama,Chamomile,11,21,32,2,9,24
Alabama,Rhubarb,47,6,10,19,31,29
Alabama,Date Palm,48,42,1,46,8,41
Alabama,Dates,13,26,9,20,29,19
Alabama,Fennel,30,25,27,4,22,32
Alabama,Hazelnuts,42,50,22,36,7,29
Alabama,Kidney Beans,43,17,43,2,8,44
Alabama,Noni Fruit,8,37,9,19,3,22
Alabama,Brussels Sprouts,4,23,20,36,7,23
Alabama,Jackfruit,37,4,27,49,3,23
Alabama,Onions,22,38,38,10,32,50
Alabama,Hibiscus,50,10,3,41,27,2
Alabama,Pumpkins,11,27,27,7,10,26
Alabama,Pears,33,42,3,23,46,46
Alabama,Strawberries,5,0,14,46,47,45
Alabama,Rose Apples,9,31,22,29,7,34
Alabama,Artichokes,43,8,3,24,33,4
Alabama,Butternut Squash,5,29,35,3,1,23
Alabama,Macadamia Nuts,4,15,26,18,43,24
Alabama,Cabbage,42,48,16,16,16,27
Alabama,Gooseberries,6,4,35,3,27,22
Alabama,Oats,26,23,41,20,11,44
Alabama,Cherries,16,49,3,45,39,27
Alabama,Sorrel,39,30,40,7,34,31
Alabama,Valerian,31,23,18,4,49,36
Alabama,Currants,8,17,48,1,33,37
Alabama,Asparagus,12,15,4,27,48,12
Alabama,Mizuna,38,34,46,28,5,48
Alabama,Timothy Grass,1,38,28,12,27,50
Alabama,Tomatoes,24,45,21,46,23,36
Alabama,Triticale,35,20,34,23,9,49
Alabama,Fonio,45,25,22,28,0,31
Alabama,Apples,18,44,44,50,47,27
Alabama,Watermelons,48,50,12,34,4,28
Alabama,Hemp,33,31,44,47,31,4
Alabama,Yellow Squash,34,12,42,1,29,21
Alabama,Tangerines,46,4,39,5,48,42
Alabama,Madder,11,24,34,29,34,22
Alabama,Cilantro,7,41,19,13,48,31
Alabama,Grapes,21,14,34,28,9,33
Alabama,Cherimoya,36,34,19,5,28,17
Alabama,Black Beans,7,4,29,8,15,29
Alabama,Goosefoot,45,11,22,18,47,21
Alabama,Cantaloupes,6,27,15,43,4,7
Alabama,Lettuce,32,24,8,3,23,45
Alabama,Plantains,40,20,14,44,34,9
Alabama,Beets,17,28,20,49,0,31
Alabama,Cardamom,6,44,27,41,40,31
Alabama,Shallots,7,34,18,33,34,10
Alabama,Parsley,26,25,11,42,13,23
Alabama,Spinach,38,12,1,11,10,28
Alabama,Rhodiola,41,9,34,4,46,46
Alabama,Plantains,16,37,43,3,9,12
Alabama,Dates,6,45,46,29,46,46
Alabama,Lychees,29,13,15,14,49,30
Alabama,Bell Pepper (Yellow),39,27,5,48,37,26
Alabama,Cucumbers,32,9,4,38,42,15
Alabama,Wheat,25,27,23,3,28,20
Alabama,Cork Oak,31,50,48,4,38,23
Alabama,Kiwifruit,16,33,44,19,23,40
Alabama,Dill,27,26,0,43,50,1
